33
-2.4315869482442376	-1.579727597416472
2.431586948244343	-1.5797275974166152
4.119986427156052	-3.0796494454088985
-4.119986427095449	-3.0796494454952983
5.8179000747970315	-4.566880996141853
-5.817900083858166	-4.5668810069195835
5.542807284907205	-7.031179000624018
-5.5428080578977665	-7.031178487531479
6.876036431538611	-5.754722347448622
-6.876036422917019	-5.754722559048919
-3.9621871494793184	-8.307724303098379
3.9621898653602026	-8.307725607621826
2.1822873457316643	-9.394276746479344
-2.182288469374675	-9.394287278792179
-8.151311875484744	-5.316945819611555
8.15131191710979	-5.316945812622026
-2.377474091290363e-5	-10.178369956422532
-9.762279903480445	-5.012357668553942
9.762279909310147	-5.012357669334421
2.3687304484581613e-5	-11.123865858006381
-11.498431237109907	-4.617386318776753
11.498431237965631	-4.617386319003657
-13.39031368478722	-4.140277646484453
13.390313684896817	-4.140277646531423
-7.799087959740132e-7	-15.140042664726543
-15.481329669957612	-3.561855207606976
15.481329669971009	-3.5618552076039176
-17.849966300153007	-2.8466184258831158
17.84996630015641	-2.8466184258812013
-20.673366857507325	-1.9092113712096928
20.67336685750784	-1.9092113712097216
2.394178482911139e-10	-217.5764643992345
NaN	NaN
