17
-2.7982253458308683	-2.6711759307423564
2.7982253458312467	-2.6711759307421477
4.8405883075430385	-4.812529829469149
-4.840588307488487	-4.81252982954081
3.875054980702374	-5.917716580116091
-3.875054980998015	-5.917716580022674
-1.7164201307650095	-7.316815518966238
1.7164201315472163	-7.316815519223091
-6.870818669381549	-4.872171775975855
6.870818669401984	-4.872171775972833
-5.637747465022111e-10	-8.509623331825233
9.413378994941988	-4.40623262875988
-9.413378994943699	-4.406232628760014
-12.640605528262787	-3.602696075613413
12.640605528263501	-3.6026960756123407
-5.30101627247144e-12	-95.9904591797921
NaN	NaN
